Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
155610.0,-0.298929656622584,1.14053981707908,0.249991103896574,-0.730520222663558,0.446946278312963,-1.13281670278706,1.18770705844468,-0.401161563659292,0.491647550476398,0.418965458147797,-0.794490720812173,0.0338704540522639,-0.0844047520975626,-0.223357634126189,-0.337960971771432,-0.218837721931943,-0.52263178260344,-0.803297615425066,-0.14353393792017,0.283605439804773,-0.372112972013052,-0.591921662056623,0.0540653705063257,0.0296204521713021,-0.416559718272724,0.118644595738436,0.293880527744877,-0.0051627055082459,1.98
8886.0,-2.53585211738111,5.79364414692454,-7.61846283574893,6.39582974649419,-0.0652101046678037,-3.13637196409103,-3.10455736262141,1.82323263760971,-3.87865758023391,-7.29780335001461,7.07166913682445,-10.001046368327,-0.207934540884304,-10.8606980453666,-1.69082504118249,-2.36085672411086,-2.76009701528795,0.29810341564323,-1.38555780172735,0.408704184487524,0.716719907055995,-0.448059938458541,-0.402406878680357,-0.288835222564699,1.01175223958707,0.425964621387216,0.413139555823146,0.308204656968305,1.0
61108.0,-2.7560071191969,0.68382137690334,-1.39016888269883,1.50188726081003,-1.165614355805,-0.13120694925796,-1.47874061646082,-0.246921578045176,-0.100522731731488,-2.30110989675506,1.91445404493049,-3.8309980112302,0.719488566785256,-6.35301985790071,1.43871619241123,-3.29723907467834,-4.86297149937169,-2.00235399924327,1.54523326964355,-0.106944639579729,0.320473875601072,0.61102668559867,0.174863684107414,-0.502151101117601,-0.174712784335661,1.17924208342707,-1.16631532833921,0.821214803121569,101.5
21605.0,-0.211003185905115,0.92765671245962,1.54881398927605,0.0682543324570329,0.531450557707861,-0.556336674203486,0.850140239081703,-0.430273581618756,0.935171493199419,-0.630030125851527,0.0741465184451008,-2.8485879558758,1.8256956128336,1.36992770257786,0.0516622753013607,0.0875444365282454,0.0660659900452319,0.343613031785175,-0.0854937427595306,0.0109874097482611,-0.0751864627761114,0.223081314585032,-0.286338786496153,-0.131507065559453,-0.202220917056775,0.307018405935485,-0.100823100863695,-0.0991812357363862,4.58
59190.0,-0.81863334030171,0.37724308126267,0.529654140240875,-1.3766915997234,-0.69527838971186,-0.410169602094984,1.79165799744582,-0.519794582923334,-1.67477322403453,0.122402493655003,-1.08999501896429,-0.46900867079045,0.435731013645373,0.0452541290994505,-0.0809635682896545,-1.08096897289438,-0.53681588297702,0.686866545707868,-1.1518550817788,-0.709524861214089,-0.693880958392851,-1.50630118334128,0.0178963283615003,-0.155631155843476,-0.2768094801192,-0.0248391555218946,-0.0612532155778407,0.0554467454842168,239.95
134159.0,-0.921157521524268,-1.92520205501381,-0.782765860870893,-1.18085357882035,-0.0769589487599717,-0.0359278354795495,-0.559006824403501,0.650455373242068,-0.672924916677516,0.131665159867632,-0.221869393692233,-0.236602993380273,-0.499372184964751,0.182626219854373,-1.36765873085773,1.23077935141983,0.144297322267718,-0.757630178680969,1.48269426372742,0.680850162321177,0.32169187018225,0.0106650855744381,1.05050385475389,0.0655566908901844,-2.33185461487339,-0.884756790115313,0.221220458513467,0.121446520789255,218.66
130266.0,-0.235021335051196,1.14639131798671,-0.484449776374868,-0.337133214268957,0.170616833097772,-1.24194206280237,0.650893323710587,0.192930251964221,-0.0593691363842707,-0.488307524792296,-1.1735487656604,-0.314598414827268,-0.780835349569627,0.912850214053613,0.55545254463533,-0.341773325409895,-0.200455514985199,0.211343551001776,-0.0328911400729183,-0.194055416115332,0.407526412371132,1.28647277778217,-0.0624454266829558,0.0031313508064784,-0.809854466969808,-0.211770365802424,0.382825393528297,0.25787093451237,2.99
84694.0,-4.86810843844627,1.26441977404559,-5.16788542660662,3.19364784504611,-3.04562137708228,-2.09616609885545,-6.44561018266068,2.4225355920307,-3.2140554159387,-8.74597261185534,5.41604190908794,-8.16412507731485,-0.165010607208302,-10.1935303551514,-1.89521031032574,-7.36047460938421,-14.6687710766351,-4.87711900477519,1.38560952778492,0.66730977994879,1.26920538901712,0.0576572516592633,0.629307399675982,-0.168431773502721,0.443743902404587,0.276539471570389,1.44127396787951,-0.127943726430018,12.31
1578.0,1.3174703157943,-0.0407126802335953,0.0320142265017546,-0.374984857663211,-0.181072278259537,-0.370094008102938,-0.158119293587061,-0.0254679189715202,0.0807088658379447,-0.0132076053952301,0.705436831318405,0.514784909353804,-0.0494644995335595,0.424568232634796,0.518323102201978,0.702653691006274,-0.842502283792737,0.291956170767629,0.673933520595133,-0.0491336134297206,-0.116096175690308,-0.354174690098655,-0.0649658305275509,-0.442757442090263,0.314107948060199,0.995445808169148,-0.089683801263451,-0.0157526413456712,0.77
69394.0,1.32516663446139,-0.973473623851158,0.593051162996601,-2.12779006261198,-1.67402322859699,-1.02513453744694,-0.885669059343348,-0.0454085386455281,0.251368424458774,-0.0619184680432588,1.42982270291078,0.745642111332002,-0.274432147889289,0.306142178554706,1.16109338446713,-1.59029966645935,-0.160555975320081,2.02828407882269,-0.0141989575512264,-0.474486410569054,-0.186556476836091,-0.0298715149155411,0.0040071248511003,0.548461985732668,0.287764957508828,0.0271019982374686,0.0373202226938752,0.0185546241507615,21.5
123950.0,2.11112261610607,-0.0193079543889478,-1.33999624782829,0.247588810364992,0.254139128244693,-0.802008175319408,0.216916791056572,-0.329923966534168,0.484608027207682,0.0539999445899844,-1.24177019250518,0.576783325208337,0.873709354460909,0.096966677630527,0.015012849598655,0.0640609261548744,-0.57863639138755,-0.728619697437516,0.401874354359152,-0.157521052927312,-0.326673853734257,-0.770057374674025,0.24636205029829,-0.635872589070225,-0.182927230659232,0.236462134034484,-0.0671722513295437,-0.0654339798878753,1.98
13126.0,-2.88004235163471,5.22544230971559,-11.0633302799459,6.68995065770063,-5.7599239886738,-2.24403079081521,-11.1999752166959,4.01472180864313,-3.42930426351801,-11.5619497720699,10.446846814514,-15.4790524832016,0.734441608104148,-13.8837785491112,0.821439545395249,-11.911483017197,-18.1030037037729,-6.83783453880068,3.12692935212663,1.19144396640797,2.00288287701632,0.351102064721284,0.79525514045211,-0.778379381413672,-1.64681511254223,0.487538823287331,1.42771309550336,0.583172486219188,1.0
52565.0,-0.725699849067295,1.34794474601543,1.35602555883583,2.46852131496191,-0.048412809924346,0.963498557392865,-0.356470932038457,0.85176628055228,-1.30567995530119,0.830126656743402,-0.325570119209662,-0.794870612676315,-0.992778487215145,0.769191131813436,0.990579670499028,0.902341580732847,-0.558196378298084,1.55529058317671,1.28792644541593,0.160873488622547,0.201592137703408,0.476589438557599,-0.276340330480501,-0.849666867423896,-0.100930159090151,0.387220342468882,0.257119528089764,0.105677179164347,10.65
