Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
119191.0,2.05242654232033,-0.133235835839942,-1.74062091446237,0.277934672275202,0.337999343355276,-0.826932954585838,0.334628989963841,-0.227039109027261,0.267654909436889,0.293539344224933,0.42768166520059,0.504109314893127,-0.989042751721927,0.761661207615987,-0.984510937152423,-0.296432570400583,-0.336666490699077,-0.231668486752038,0.544180036654906,-0.269147713116708,-0.0065180871038775,0.121299510003363,0.0377333103212656,-0.356498030957409,0.147821677184815,0.569148618949449,-0.1039285091126,-0.0919581056808631,8.73
71750.0,1.22035622214486,-0.159190564586875,-0.444348502545578,-0.0944371334000061,0.104457022872483,-0.345790184873798,0.170867054407216,-0.0949957686053695,0.187572039083848,-0.143352960451923,-0.947575614522609,-0.541059785874268,-0.817425594246429,0.564657551708825,1.27667604474756,0.0461579763622049,-0.176104661327226,-0.676223297404056,0.0387313961730486,-0.033806004782463,-0.0887751774850035,-0.364654450816521,-0.14085063446536,-0.707307770081497,0.415661118668715,1.08776713821457,-0.102531536286125,-0.0083353940516496,59.95
151977.0,0.892824182617519,-1.44069812344984,-0.637940332756952,3.91287147171583,0.099291005398619,2.4332879647708,-0.30889148721299,0.603226830802908,-0.11382597542554,1.05738628118983,-1.31789943438132,-0.768390097869642,-1.08137325247201,0.133450628670431,0.447815184441333,0.575452564193869,-0.158101446036211,-0.903597135661736,-2.79803495018486,0.509795405695563,0.48496887435346,0.487303606422756,-0.122693818861141,-0.598803157867407,-0.594562905287752,0.0628409859325043,-0.0334256098355247,0.0382538458944182,460.65
55709.0,-3.14602073379823,2.24763386645876,0.901396516159538,0.146161944884391,-2.10935981195715,-0.148312012799202,-1.53319126531694,2.07366271715135,0.499393733522862,-0.363315292653798,-1.0729168291231,0.252019535721231,-1.15559122425636,0.742562912382365,0.338738225234958,0.0944200314241367,0.990406064659736,-0.371516578095602,-0.390558729194789,-0.0969239947297907,0.0505668417233915,-0.0370194488300633,0.106999664958384,0.392856573819366,0.303596521580006,0.379543505704196,-0.148989764921804,0.074964526107285,4.78
66654.0,1.19499587007113,-0.007495182020641,0.301284800353553,0.750199295607962,-0.297494044741357,-0.405836398686068,0.0604096180070611,-0.150482478440364,0.400860483942328,-0.228237303249077,-1.00232593766474,0.639557130329967,0.671281555311187,-0.212945166012241,-0.237918318224432,-0.16185945916232,-0.182514235502972,-0.619758921848152,0.389821195338697,0.0114466746497774,-0.234930852805195,-0.545566453479349,-0.0894184135522083,-0.0640360692866847,0.527305264984309,0.294221129636766,-0.0259801217508676,0.0156373038856021,44.31
138816.0,2.28828123211075,-0.575107936196205,-2.60003750689855,-1.32191828105553,0.676591691833045,-0.634090504505495,0.188543068254651,-0.407707832280655,-1.2059186623942,1.07631671139982,0.0033530658693712,-0.174386354463795,0.597824592631438,0.418108598005154,-0.669543128586263,0.951418703111143,-0.35883746447476,-0.903543819303512,1.38097869392781,0.0523470259704887,0.329349109996052,0.92905489225552,-0.263408439784691,-1.3684659854958,0.595599488483338,0.14762903292613,-0.081824723192909,-0.101908421173759,29.5
862.0,1.17429654055691,0.180652351644322,0.513432323043449,0.450884405413441,-0.19799746773314,-0.186937916472604,-0.0904651833720912,0.0565953723295291,-0.281110702427538,0.0467506845228249,1.77318494387425,1.36327924719568,0.626027954256511,0.381556059966854,0.537938405446048,0.187857526577106,-0.419775323346428,-0.546168055582241,-0.189936332593635,-0.0869058751781591,-0.173352475709868,-0.484002897752208,0.1481738915188,0.0240413718184475,0.128742963010139,0.105540586160995,-0.0137160654783633,0.0063349716359329,1.98
52532.0,0.797463846778109,-0.947292962271775,1.04582205888472,0.263473811878865,-1.19498002528594,0.348918724683001,-0.594826140524095,0.268371468885195,0.870238672983835,-0.410596738303802,1.35527546127682,1.56155275368211,0.120376940677747,-0.332523818371567,-0.774970256418078,-0.267088674238,0.237108044429555,-0.658515274294911,0.266012102795189,0.241526475811583,-0.0397385128394152,-0.211712909566669,-0.0239724856995018,0.313647031765083,-0.0450457800694285,0.924182916775187,-0.0496852718581995,0.0315834094273008,170.82
140993.0,0.173434278954844,0.537612597174795,-1.40259972784011,-1.20796065469219,1.37294663428597,-0.853390370591938,1.2286330089452,-0.161860506095667,-0.0881626364096379,-0.216404808362499,-0.17965538890141,-1.14379922568085,-3.13242677196661,1.41808573985092,-0.475709244432981,-0.092290759115309,-0.736262133687375,0.648486745286835,0.33391004542661,-0.413040184976083,0.263754739771757,0.6103351081528,-0.195470412083776,0.168414230393939,-0.417199655174836,0.0367987156070818,-0.0653780154572899,0.0707256214599287,19.29
120210.0,-1.11108040883787,0.298477133028501,0.611206604962208,-2.66037665025207,0.214493503640534,0.0720387226341992,-0.125610250811028,0.611207934733312,-1.31518125238118,-0.24918842784799,-0.738596120906742,-0.809309872238947,-0.405031279409483,0.080191537170121,-1.18951177195235,1.84478574878872,-0.512243685785879,-0.340179028337214,0.84524139234889,0.142296593830365,0.129615001804255,0.145833911850447,-0.567234513414055,-1.38759560284291,0.968292373426113,-0.0781055875599291,0.109571270263438,-0.0123689454152103,14.95
151689.0,2.12917223020399,-0.514362832083602,-1.33559939374807,0.534910835189018,-0.140225638141208,-0.349858188961676,-0.272252158508497,-0.241627560943391,-0.483526138651803,1.05323664869853,-1.87365348085559,-0.218731952307986,0.479157559344845,0.0539622494880178,-0.0603951973995073,-1.57869290454122,-0.416543763144476,1.51317945276958,-1.06723718628604,-0.618914436471385,-0.0782279735997098,0.45957679906549,-0.0969101916950543,-0.783233107737668,0.38183989381782,-0.265169849016908,0.040333550554404,-0.0518484163214619,25.0
